path,label
images/pizza/train/pizza_1403878.jpg,3
images/pizza/train/pizza_1691503.jpg,3
images/pizza/train/pizza_1524599.jpg,3
images/pizza/train/pizza_2397868.jpg,3
images/pizza/train/pizza_3393898.jpg,3
images/pizza/train/pizza_1380247.jpg,3
images/pizza/train/pizza_419516.jpg,3
images/pizza/train/pizza_1633289.jpg,3
images/pizza/train/pizza_2478221.jpg,3
images/pizza/train/pizza_139987.jpg,3
images/pizza/train/pizza_102037.jpg,3
images/pizza/train/pizza_430904.jpg,3
images/pizza/train/pizza_1765727.jpg,3
images/pizza/train/pizza_765799.jpg,3
images/pizza/train/pizza_3109486.jpg,3
images/pizza/train/pizza_3913912.jpg,3
images/pizza/train/pizza_2572488.jpg,3
images/pizza/train/pizza_1951130.jpg,3
images/pizza/train/pizza_1895182.jpg,3
images/pizza/train/pizza_448519.jpg,3
images/pizza/train/pizza_897300.jpg,3
images/pizza/train/pizza_2844278.jpg,3
images/pizza/train/pizza_2451169.jpg,3
images/pizza/train/pizza_556507.jpg,3
images/pizza/train/pizza_1907713.jpg,3
images/pizza/train/pizza_271675.jpg,3
images/pizza/train/pizza_3484590.jpg,3
images/pizza/train/pizza_2343304.jpg,3
images/pizza/train/pizza_1636299.jpg,3
images/pizza/train/pizza_3018077.jpg,3
images/pizza/train/pizza_3749515.jpg,3
images/pizza/train/pizza_111051.jpg,3
images/pizza/train/pizza_2560539.jpg,3
images/pizza/train/pizza_504025604_581924598298723_6880898814569168845_n.jpg,3
images/pizza/train/pizza_979998.jpg,3
images/pizza/train/pizza_2719697.jpg,3
images/pizza/train/pizza_486316847_17985906077799433_3975726821120149423_n.jpg,3
images/pizza/train/pizza_1445608.jpg,3
images/pizza/train/pizza_338838.jpg,3
images/pizza/train/pizza_495892.jpg,3
images/pizza/train/pizza_1983369.jpg,3
images/pizza/train/pizza_2841536.jpg,3
images/pizza/train/pizza_2097315.jpg,3
images/pizza/train/pizza_2902766.jpg,3
images/pizza/train/pizza_129666.jpg,3
images/pizza/train/pizza_947246.jpg,3
images/pizza/train/pizza_1964051.jpg,3
images/pizza/train/pizza_1054420.jpg,3
images/pizza/train/pizza_3906901.jpg,3
images/pizza/train/pizza_1660415.jpg,3
images/pizza/train/pizza_3376617.jpg,3
images/pizza/train/pizza_3505182.jpg,3
images/pizza/train/pizza_647215.jpg,3
images/pizza/train/pizza_3678290.jpg,3
images/pizza/train/pizza_1828050.jpg,3
images/pizza/train/pizza_398565.jpg,3
images/pizza/train/pizza_1069629.jpg,3
images/pizza/train/pizza_2508316.jpg,3
images/pizza/train/pizza_40231.jpg,3
images/pizza/train/pizza_1620761.jpg,3
images/pizza/train/pizza_803243.jpg,3
images/pizza/train/pizza_228778.jpg,3
images/pizza/train/pizza_1973447.jpg,3
images/pizza/train/pizza_1287004.jpg,3
images/pizza/train/pizza_121834.jpg,3
images/pizza/train/pizza_2587918.jpg,3
images/pizza/train/pizza_287000.jpg,3
images/pizza/train/pizza_514370246_18084199393818505_1732313202476934276_n.jpg,3
images/pizza/train/pizza_929067.jpg,3
images/pizza/train/pizza_3216107.jpg,3
images/pizza/train/pizza_2640502.jpg,3
images/pizza/train/pizza_489347.jpg,3
images/pizza/train/pizza_312479.jpg,3
images/pizza/train/pizza_1202925.jpg,3
images/pizza/train/pizza_2448844.jpg,3
images/pizza/train/pizza_920595.jpg,3
images/pizza/train/pizza_2331467.jpg,3
images/pizza/train/pizza_220910.jpg,3
images/pizza/train/pizza_3712344.jpg,3
images/pizza/train/pizza_3425999.jpg,3
images/pizza/train/pizza_2885796.jpg,3
images/pizza/train/pizza_2881282.jpg,3
images/pizza/train/pizza_3704879.jpg,3
images/pizza/train/pizza_3207504.jpg,3
images/pizza/train/pizza_2990186.jpg,3
images/pizza/train/pizza_271592.jpg,3
images/pizza/train/pizza_276803.jpg,3
images/pizza/train/pizza_2410138.jpg,3
images/pizza/train/pizza_3589437.jpg,3
images/pizza/train/pizza_2501961.jpg,3
images/pizza/train/pizza_1915343.jpg,3
images/pizza/train/pizza_3397336.jpg,3
images/pizza/train/pizza_1705747.jpg,3
images/pizza/train/pizza_771878.jpg,3
images/pizza/train/pizza_861771.jpg,3
images/pizza/train/pizza_2014717.jpg,3
images/pizza/train/pizza_2320458.jpg,3
images/pizza/train/pizza_3882444.jpg,3
images/pizza/train/pizza_422261.jpg,3
images/pizza/train/pizza_1950499.jpg,3
images/pizza/train/pizza_2471646.jpg,3
images/pizza/train/pizza_2723529.jpg,3
images/pizza/train/pizza_2161321.jpg,3
images/pizza/train/pizza_898119.jpg,3
images/pizza/train/pizza_853441.jpg,3
images/pizza/train/pizza_2019441.jpg,3
images/pizza/train/pizza_328965.jpg,3
images/pizza/train/pizza_598381.jpg,3
images/pizza/train/pizza_2849924.jpg,3
images/pizza/train/pizza_2467990.jpg,3
images/pizza/train/pizza_1895479.jpg,3
images/pizza/train/pizza_568383.jpg,3
images/pizza/train/pizza_369017.jpg,3
images/pizza/train/pizza_89892.jpg,3
images/pizza/train/pizza_2711828.jpg,3
images/pizza/train/pizza_1245628.jpg,3
images/pizza/train/pizza_1173913.jpg,3
images/pizza/train/pizza_138855.jpg,3
images/pizza/train/pizza_614981.jpg,3
images/pizza/train/pizza_967694.jpg,3
images/pizza/train/pizza_2671508.jpg,3
images/pizza/train/pizza_3479875.jpg,3
images/pizza/train/pizza_248252.jpg,3
images/pizza/train/pizza_134462.jpg,3
images/pizza/train/pizza_1098197.jpg,3
images/pizza/train/pizza_1026922.jpg,3
images/pizza/train/pizza_2666066.jpg,3
images/pizza/train/pizza_2365046.jpg,3
images/pizza/train/pizza_1870865.jpg,3
images/pizza/train/pizza_972000.jpg,3
images/pizza/train/pizza_759025.jpg,3
images/pizza/train/pizza_1944600.jpg,3
images/pizza/train/pizza_3497151.jpg,3
images/pizza/train/pizza_2161241.jpg,3
images/pizza/train/pizza_3475936.jpg,3
images/pizza/train/pizza_1044524.jpg,3
images/pizza/train/pizza_1635386.jpg,3
images/pizza/train/pizza_401701.jpg,3
images/pizza/train/pizza_930553.jpg,3
images/pizza/train/pizza_937915.jpg,3
images/pizza/train/pizza_2121603.jpg,3
images/pizza/train/pizza_604977.jpg,3
images/pizza/train/pizza_1577871.jpg,3
images/pizza/train/pizza_985164.jpg,3
images/pizza/train/pizza_3084957.jpg,3
images/pizza/train/pizza_1047561.jpg,3
images/pizza/train/pizza_2543207.jpg,3
images/pizza/train/pizza_52934.jpg,3
images/pizza/train/pizza_852436.jpg,3
images/pizza/train/pizza_1220156.jpg,3
images/pizza/train/pizza_2959665.jpg,3
images/pizza/train/pizza_1934355.jpg,3
images/pizza/train/pizza_1110966.jpg,3
images/pizza/train/pizza_3392649.jpg,3
images/pizza/train/pizza_1584379.jpg,3
images/pizza/train/pizza_816577.jpg,3
images/pizza/train/pizza_976107.jpg,3
images/pizza/train/pizza_397910.jpg,3
images/pizza/train/pizza_741883.jpg,3
images/pizza/train/pizza_384215.jpg,3
images/pizza/train/pizza_12718.jpg,3
images/pizza/train/pizza_32004.jpg,3
images/pizza/train/pizza_970073.jpg,3
images/pizza/train/pizza_2707814.jpg,3
images/pizza/train/pizza_1552253.jpg,3
images/pizza/train/pizza_1503858.jpg,3
images/pizza/train/pizza_2606727.jpg,3
images/pizza/train/pizza_1459760.jpg,3
images/pizza/train/pizza_2702825.jpg,3
images/pizza/train/pizza_2739100.jpg,3
images/pizza/train/pizza_1795316.jpg,3
images/pizza/train/pizza_1544197.jpg,3
images/pizza/train/pizza_741491.jpg,3
images/pizza/train/pizza_565112.jpg,3
images/pizza/train/pizza_3628930.jpg,3
images/pizza/train/pizza_352051.jpg,3
images/pizza/train/pizza_502016673_1707476043475732_9167351840984518012_n.jpg,3
images/pizza/train/pizza_1571074.jpg,3
images/pizza/train/pizza_1044789.jpg,3
images/pizza/train/pizza_3392671.jpg,3
images/pizza/train/pizza_2980131.jpg,3
images/pizza/train/pizza_3742272.jpg,3
images/pizza/train/pizza_1248346.jpg,3
images/pizza/train/pizza_3385460.jpg,3
images/pizza/train/pizza_1351631.jpg,3
images/pizza/train/pizza_324942.jpg,3
images/pizza/train/pizza_904938.jpg,3
images/pizza/train/pizza_3164761.jpg,3
images/pizza/train/pizza_2490163.jpg,3
images/pizza/train/pizza_1618659.jpg,3
images/pizza/train/pizza_1593665.jpg,3
images/pizza/train/pizza_596494.jpg,3
images/pizza/train/pizza_739735.jpg,3
images/pizza/train/pizza_1243215.jpg,3
images/pizza/train/pizza_3612981.jpg,3
images/pizza/train/pizza_2755875.jpg,3
images/pizza/train/pizza_194784.jpg,3
images/pizza/train/pizza_3281205.jpg,3
images/pizza/train/pizza_3443136.jpg,3
images/pizza/train/pizza_1248478.jpg,3
images/pizza/train/pizza_3862243.jpg,3
images/pizza/train/pizza_1223284.jpg,3
images/pizza/train/pizza_3248869.jpg,3
images/pizza/train/pizza_1890444.jpg,3
images/pizza/train/pizza_2901001.jpg,3
images/pizza/train/pizza_3214153.jpg,3
images/pizza/train/pizza_3785667.jpg,3
images/pizza/train/pizza_2392727.jpg,3
images/pizza/train/pizza_1412034.jpg,3
images/pizza/train/pizza_2443498.jpg,3
images/pizza/train/pizza_2195935.jpg,3
images/pizza/train/pizza_1839077.jpg,3
images/pizza/train/pizza_2667244.jpg,3
images/pizza/train/pizza_774142.jpg,3
images/pizza/train/pizza_393658.jpg,3
images/pizza/train/pizza_514425725_18084199339818505_5073859424500407544_n.jpg,3
images/pizza/train/pizza_2112757.jpg,3
images/pizza/train/pizza_2164255.jpg,3
images/pizza/train/pizza_608085.jpg,3
images/pizza/train/pizza_1999711.jpg,3
images/pizza/train/pizza_3170114.jpg,3
images/pizza/train/pizza_667309.jpg,3
images/pizza/train/pizza_1553353.jpg,3
images/pizza/train/pizza_61822.jpg,3
images/pizza/train/pizza_2406842.jpg,3
images/pizza/train/pizza_1040878.jpg,3
images/pizza/train/pizza_1663749.jpg,3
images/pizza/train/pizza_3055697.jpg,3
images/pizza/train/pizza_3128495.jpg,3
images/pizza/train/pizza_3478964.jpg,3
images/pizza/train/pizza_3269634.jpg,3
images/pizza/train/pizza_1398213.jpg,3
images/pizza/train/pizza_2577373.jpg,3
images/pizza/train/pizza_717350.jpg,3
images/pizza/train/pizza_3728155.jpg,3
images/pizza/train/pizza_244505.jpg,3
images/pizza/train/pizza_1899785.jpg,3
images/pizza/train/pizza_3000535.jpg,3
images/pizza/train/pizza_714866.jpg,3
images/pizza/train/pizza_53217.jpg,3
images/pizza/train/pizza_476421.jpg,3
images/pizza/train/pizza_2412970.jpg,3
images/pizza/train/pizza_1351146.jpg,3
images/pizza/train/pizza_194643.jpg,3
images/pizza/train/pizza_3724416.jpg,3
images/pizza/train/pizza_489532.jpg,3
images/pizza/train/pizza_1778167.jpg,3
images/pizza/train/pizza_398345.jpg,3
images/pizza/train/pizza_1097980.jpg,3
images/pizza/train/pizza_212995.jpg,3
images/pizza/train/pizza_2877565.jpg,3
images/pizza/train/pizza_2224099.jpg,3
images/pizza/train/pizza_704161.jpg,3
images/pizza/train/pizza_3766053.jpg,3
images/pizza/train/pizza_332231.jpg,3
images/pizza/train/pizza_723745.jpg,3
images/pizza/train/pizza_1123386.jpg,3
images/pizza/train/pizza_2631321.jpg,3
images/pizza/train/pizza_1008844.jpg,3
images/pizza/train/pizza_175626.jpg,3
images/pizza/train/pizza_765000.jpg,3
images/pizza/train/pizza_568995.jpg,3
images/pizza/train/pizza_2304021.jpg,3
images/pizza/train/pizza_72716.jpg,3
images/pizza/train/pizza_1968947.jpg,3
images/pizza/train/pizza_248199.jpg,3
images/pizza/train/pizza_2694223.jpg,3
images/pizza/train/pizza_1084888.jpg,3
images/pizza/train/pizza_2285269.jpg,3
images/pizza/train/pizza_2821034.jpg,3
images/pizza/train/pizza_3699992.jpg,3
images/pizza/train/pizza_1407753.jpg,3
images/pizza/train/pizza_3442426.jpg,3
images/pizza/train/pizza_1646974.jpg,3
images/pizza/train/pizza_979955.jpg,3
images/pizza/train/pizza_2508157.jpg,3
images/pizza/train/pizza_3082443.jpg,3
images/pizza/train/pizza_3705479.jpg,3
images/pizza/train/pizza_3549765.jpg,3
images/pizza/train/pizza_129536.jpg,3
images/pizza/train/pizza_2514438.jpg,3
images/pizza/train/pizza_2821048.jpg,3
images/pizza/train/pizza_3391208.jpg,3
images/pizza/train/pizza_674188.jpg,3
images/pizza/train/pizza_790841.jpg,3
images/pizza/train/pizza_2242047.jpg,3
images/pizza/train/pizza_816729.jpg,3
images/pizza/train/pizza_2951831.jpg,3
images/pizza/train/pizza_2247711.jpg,3
images/pizza/train/pizza_395960.jpg,3
images/pizza/train/pizza_1888911.jpg,3
images/pizza/train/pizza_1981348.jpg,3
images/pizza/train/pizza_418251.jpg,3
images/pizza/train/pizza_34632.jpg,3
images/pizza/train/pizza_928663.jpg,3
images/pizza/train/pizza_1138936.jpg,3
images/pizza/train/pizza_1106738.jpg,3
images/pizza/train/pizza_514140665_18084199384818505_4612761901777239966_n.jpg,3
images/pizza/train/pizza_2135635.jpg,3
images/pizza/train/pizza_714991.jpg,3
images/pizza/train/pizza_1688838.jpg,3
images/pizza/train/pizza_2615100.jpg,3
images/pizza/train/pizza_1270986.jpg,3
images/pizza/train/pizza_1897129.jpg,3
images/pizza/train/pizza_678708.jpg,3
images/pizza/train/pizza_899959.jpg,3
images/pizza/train/pizza_1638227.jpg,3
images/pizza/train/pizza_2470671.jpg,3
images/pizza/train/pizza_2126709.jpg,3
images/pizza/train/pizza_1898723.jpg,3
images/pizza/train/pizza_1774438.jpg,3
images/pizza/train/pizza_1670471.jpg,3
images/pizza/train/pizza_132554.jpg,3
images/pizza/train/pizza_3042454.jpg,3
images/pizza/train/pizza_3434372.jpg,3
images/pizza/train/pizza_698251.jpg,3
images/pizza/train/pizza_3814200.jpg,3
images/pizza/train/pizza_3784357.jpg,3
images/pizza/train/pizza_3669673.jpg,3
images/pizza/train/pizza_1617418.jpg,3
images/pizza/train/pizza_2361973.jpg,3
images/pizza/train/pizza_1507039.jpg,3
images/pizza/train/pizza_3493457.jpg,3
images/pizza/train/pizza_1008104.jpg,3
images/pizza/train/pizza_2952219.jpg,3
images/pizza/train/pizza_1806491.jpg,3
images/pizza/train/pizza_2493954.jpg,3
images/pizza/train/pizza_3297714.jpg,3
images/pizza/train/pizza_837119.jpg,3
images/pizza/train/pizza_2019583.jpg,3
images/pizza/train/pizza_1285298.jpg,3
images/pizza/train/pizza_218142.jpg,3
images/pizza/train/pizza_153195.jpg,3
images/pizza/train/pizza_2754150.jpg,3
images/pizza/train/pizza_542282535_18003847565799433_3103981145815765764_n.jpg,3
images/pizza/train/pizza_2827938.jpg,3
images/pizza/train/pizza_682201.jpg,3
images/pizza/train/pizza_819547.jpg,3
images/pizza/train/pizza_3401720.jpg,3
images/pizza/train/pizza_1029698.jpg,3
images/pizza/train/pizza_1312761.jpg,3
images/pizza/train/pizza_3790235.jpg,3
images/pizza/train/pizza_656817.jpg,3
images/pizza/train/pizza_790058.jpg,3
images/pizza/train/pizza_204151.jpg,3
images/pizza/train/pizza_344397.jpg,3
images/pizza/train/pizza_1594097.jpg,3
images/pizza/train/pizza_1159797.jpg,3
images/pizza/train/pizza_1383291.jpg,3
images/pizza/train/pizza_2005870.jpg,3
images/pizza/train/pizza_1065078.jpg,3
images/pizza/train/pizza_2852301.jpg,3
images/pizza/train/pizza_3426946.jpg,3
images/pizza/train/pizza_2742044.jpg,3
images/pizza/train/pizza_1900585.jpg,3
images/pizza/train/pizza_3102271.jpg,3
images/pizza/train/pizza_513754.jpg,3
images/pizza/train/pizza_966644.jpg,3
images/pizza/train/pizza_1207213.jpg,3
images/pizza/train/pizza_1032754.jpg,3
images/pizza/train/pizza_147785.jpg,3
images/pizza/train/pizza_1180001.jpg,3
images/pizza/train/pizza_3384856.jpg,3
images/pizza/train/pizza_2584745.jpg,3
images/pizza/train/pizza_3316410.jpg,3
images/pizza/train/pizza_668944.jpg,3
images/pizza/train/pizza_1984976.jpg,3
images/pizza/train/pizza_44449.jpg,3
images/pizza/train/pizza_1925494.jpg,3
images/pizza/train/pizza_2775763.jpg,3
images/pizza/train/pizza_380739.jpg,3
images/pizza/train/pizza_1475479.jpg,3
images/pizza/train/pizza_3822139.jpg,3
images/pizza/train/pizza_2700543.jpg,3
images/pizza/train/pizza_513415.jpg,3
images/pizza/train/pizza_1183278.jpg,3
images/pizza/train/pizza_2165223.jpg,3
images/pizza/train/pizza_3772054.jpg,3
images/pizza/train/pizza_662526.jpg,3
images/pizza/train/pizza_2916034.jpg,3
images/pizza/train/pizza_839461.jpg,3
images/pizza/train/pizza_99604.jpg,3
images/pizza/train/pizza_3282393.jpg,3
images/pizza/train/pizza_1067986.jpg,3
images/pizza/train/pizza_2769168.jpg,3
images/pizza/train/pizza_335474.jpg,3
images/pizza/train/pizza_1836888.jpg,3
images/pizza/train/pizza_3702863.jpg,3
images/pizza/train/pizza_959901.jpg,3
images/pizza/train/pizza_2793535.jpg,3
images/pizza/train/pizza_771336.jpg,3
images/pizza/train/pizza_59445.jpg,3
images/pizza/train/pizza_2190018.jpg,3
images/pizza/train/pizza_2078208.jpg,3
images/pizza/train/pizza_2137341.jpg,3
images/pizza/train/pizza_452989.jpg,3
images/pizza/train/pizza_759873.jpg,3
images/pizza/train/pizza_545561.jpg,3
images/pizza/train/pizza_3763593.jpg,3
images/pizza/train/pizza_626170.jpg,3
images/pizza/train/pizza_3342039.jpg,3
images/pizza/train/pizza_878377.jpg,3
images/pizza/train/pizza_457350.jpg,3
images/pizza/train/pizza_2468499.jpg,3
images/pizza/train/pizza_1555015.jpg,3
images/pizza/train/pizza_2587921.jpg,3
images/pizza/train/pizza_3557127.jpg,3
images/pizza/train/pizza_2944567.jpg,3
images/pizza/train/pizza_2870405.jpg,3
images/pizza/train/pizza_2569760.jpg,3
images/pizza/train/pizza_3092704.jpg,3
images/pizza/train/pizza_971934.jpg,3
images/pizza/train/pizza_884986.jpg,3
images/pizza/train/pizza_1507019.jpg,3
images/pizza/train/pizza_1962101.jpg,3
images/pizza/train/pizza_1011404.jpg,3
images/pizza/train/pizza_340814.jpg,3
images/pizza/train/pizza_307677.jpg,3
images/pizza/train/pizza_899818.jpg,3
images/pizza/train/pizza_823104.jpg,3
images/pizza/train/pizza_3462250.jpg,3
images/pizza/train/pizza_648055.jpg,3
images/pizza/train/pizza_1275885.jpg,3
images/pizza/train/pizza_2236338.jpg,3
images/pizza/train/pizza_1986128.jpg,3
images/pizza/train/pizza_3281494.jpg,3
images/pizza/train/pizza_2492287.jpg,3
images/pizza/train/pizza_1998483.jpg,3
images/pizza/train/pizza_1390308.jpg,3
images/pizza/train/pizza_618348.jpg,3
images/pizza/train/pizza_1572608.jpg,3
images/pizza/train/pizza_2228322.jpg,3
images/pizza/train/pizza_951953.jpg,3
images/pizza/train/pizza_2577377.jpg,3
images/pizza/train/pizza_715169.jpg,3
images/pizza/train/pizza_3898047.jpg,3
images/pizza/train/pizza_65128.jpg,3
images/pizza/train/pizza_2971095.jpg,3
images/pizza/train/pizza_413710.jpg,3
images/pizza/train/pizza_1743389.jpg,3
images/pizza/train/pizza_3660716.jpg,3
images/pizza/train/pizza_3063955.jpg,3
images/pizza/train/pizza_2235981.jpg,3
images/pizza/train/pizza_1038357.jpg,3
images/pizza/train/pizza_514440493_18084199354818505_5934850190400358933_n.jpg,3
images/pizza/train/pizza_3324050.jpg,3
images/pizza/train/pizza_514698280_18084199363818505_8137640860637100721_n.jpg,3
images/pizza/train/pizza_3430418.jpg,3
images/pizza/train/pizza_540882.jpg,3
images/pizza/train/pizza_140016.jpg,3
images/pizza/train/pizza_1180273.jpg,3
images/pizza/train/pizza_375401.jpg,3
images/pizza/train/pizza_576236.jpg,3
images/pizza/train/pizza_169720.jpg,3
images/pizza/train/pizza_3530210.jpg,3
images/pizza/train/pizza_1649276.jpg,3
images/pizza/train/pizza_3729167.jpg,3
images/pizza/train/pizza_1671531.jpg,3
images/pizza/train/pizza_519117215_18510312079035361_1598329764044373653_n.jpg,3
images/pizza/train/pizza_1600705.jpg,3
images/pizza/train/pizza_665900.jpg,3
images/pizza/train/pizza_796922.jpg,3
images/pizza/train/pizza_3873326.jpg,3
images/pizza/train/pizza_2705497.jpg,3
images/pizza/train/pizza_124815.jpg,3
images/pizza/train/pizza_341377.jpg,3
images/pizza/train/pizza_762788.jpg,3
images/pizza/train/pizza_3376519.jpg,3
images/pizza/train/pizza_1988629.jpg,3
images/pizza/train/pizza_3917951.jpg,3
images/pizza/train/pizza_1384464.jpg,3
images/pizza/train/pizza_3479936.jpg,3
images/pizza/train/pizza_1636919.jpg,3
images/pizza/train/pizza_1678284.jpg,3
images/pizza/train/pizza_398812.jpg,3
images/pizza/train/pizza_1504719.jpg,3
images/pizza/train/pizza_3314176.jpg,3
images/pizza/train/pizza_2760984.jpg,3
images/pizza/train/pizza_1655630.jpg,3
images/pizza/train/pizza_1878005.jpg,3
images/pizza/train/pizza_3793004.jpg,3
images/pizza/train/pizza_141507.jpg,3
images/pizza/train/pizza_1165451.jpg,3
images/pizza/train/pizza_2274117.jpg,3
images/pizza/train/pizza_1786840.jpg,3
images/pizza/train/pizza_401979.jpg,3
images/pizza/train/pizza_1033251.jpg,3
images/pizza/train/pizza_2078141.jpg,3
images/pizza/train/pizza_296426.jpg,3
images/pizza/train/pizza_105910.jpg,3
images/pizza/train/pizza_382829.jpg,3
images/pizza/train/pizza_203831.jpg,3
images/pizza/train/pizza_1327402.jpg,3
images/pizza/train/pizza_3148119.jpg,3
images/pizza/train/pizza_337272.jpg,3
images/pizza/train/pizza_3514408.jpg,3
images/pizza/train/pizza_2035248.jpg,3
images/pizza/train/pizza_1468795.jpg,3
images/pizza/train/pizza_928670.jpg,3
images/pizza/train/pizza_395662.jpg,3
images/pizza/train/pizza_394590.jpg,3
images/pizza/train/pizza_2026009.jpg,3
images/pizza/train/pizza_3473991.jpg,3
images/pizza/train/pizza_3296907.jpg,3
images/pizza/train/pizza_2276783.jpg,3
images/pizza/train/pizza_2255361.jpg,3
images/pizza/train/pizza_387697.jpg,3
images/pizza/train/pizza_652004.jpg,3
images/pizza/train/pizza_514230332_18084199381818505_2924651215184093425_n.jpg,3
images/pizza/train/pizza_1205154.jpg,3
images/pizza/train/pizza_2323860.jpg,3
images/pizza/train/pizza_3550805.jpg,3
images/pizza/train/pizza_809024.jpg,3
images/pizza/train/pizza_3456604.jpg,3
images/pizza/train/pizza_2421445.jpg,3
images/pizza/train/pizza_3770514.jpg,3
images/pizza/train/pizza_2187466.jpg,3
images/pizza/train/pizza_1947572.jpg,3
images/pizza/train/pizza_786995.jpg,3
images/pizza/train/pizza_724290.jpg,3
images/pizza/train/pizza_3767773.jpg,3
images/pizza/train/pizza_1105700.jpg,3
images/pizza/train/pizza_1742542.jpg,3
images/pizza/train/pizza_2800325.jpg,3
images/pizza/train/pizza_1035854.jpg,3
images/pizza/train/pizza_3185774.jpg,3
images/pizza/train/pizza_1912976.jpg,3
images/pizza/train/pizza_2104569.jpg,3
images/pizza/train/pizza_896448.jpg,3
images/pizza/train/pizza_2621534.jpg,3
images/pizza/train/pizza_849291.jpg,3
images/pizza/train/pizza_1088332.jpg,3
images/pizza/train/pizza_2321465.jpg,3
images/pizza/train/pizza_299535.jpg,3
images/pizza/train/pizza_2674351.jpg,3
images/pizza/train/pizza_2581276.jpg,3
images/pizza/train/pizza_242976.jpg,3
images/pizza/train/pizza_799874.jpg,3
images/pizza/train/pizza_2605853.jpg,3
images/pizza/train/pizza_3536393.jpg,3
images/pizza/train/pizza_872094.jpg,3
images/pizza/train/pizza_2312987.jpg,3
images/pizza/train/pizza_3546278.jpg,3
images/pizza/train/pizza_709947.jpg,3
images/pizza/train/pizza_1573562.jpg,3
images/pizza/train/pizza_2157510.jpg,3
images/pizza/train/pizza_1143057.jpg,3
images/pizza/train/pizza_3793314.jpg,3
images/pizza/train/pizza_518527.jpg,3
images/pizza/train/pizza_2082495.jpg,3
images/pizza/train/pizza_3191035.jpg,3
images/pizza/train/pizza_866834.jpg,3
images/pizza/train/pizza_1426781.jpg,3
images/pizza/train/pizza_177513.jpg,3
images/pizza/train/pizza_2154394.jpg,3
images/pizza/train/pizza_2224828.jpg,3
images/pizza/train/pizza_1055065.jpg,3
images/pizza/train/pizza_1226346.jpg,3
images/pizza/train/pizza_645087.jpg,3
images/pizza/train/pizza_3464858.jpg,3
images/pizza/train/pizza_1325918.jpg,3
images/pizza/train/pizza_863509.jpg,3
images/pizza/train/pizza_3020376.jpg,3
images/pizza/train/pizza_3441394.jpg,3
images/pizza/train/pizza_1183595.jpg,3
images/pizza/train/pizza_370643.jpg,3
images/pizza/train/pizza_3427699.jpg,3
images/pizza/train/pizza_419962.jpg,3
images/pizza/train/pizza_1499661.jpg,3
images/pizza/train/pizza_670201.jpg,3
images/pizza/train/pizza_1708197.jpg,3
images/pizza/train/pizza_1412011.jpg,3
images/pizza/train/pizza_218711.jpg,3
images/pizza/train/pizza_3703769.jpg,3
images/pizza/train/pizza_3105724.jpg,3
images/pizza/train/pizza_3919151.jpg,3
images/pizza/train/pizza_1083380.jpg,3
images/pizza/train/pizza_663285.jpg,3
images/pizza/train/pizza_1818014.jpg,3
images/pizza/train/pizza_2885050.jpg,3
images/pizza/train/pizza_938821.jpg,3
images/pizza/train/pizza_98607.jpg,3
images/pizza/train/pizza_2188452.jpg,3
images/pizza/train/pizza_593400.jpg,3
images/pizza/train/pizza_2044732.jpg,3
images/pizza/train/pizza_54461.jpg,3
images/pizza/train/pizza_3486640.jpg,3
images/pizza/train/pizza_3023774.jpg,3
images/pizza/train/pizza_2215531.jpg,3
images/pizza/train/pizza_1694874.jpg,3
images/pizza/train/pizza_2217956.jpg,3
images/pizza/train/pizza_2556273.jpg,3
images/pizza/train/pizza_792093.jpg,3
images/pizza/train/pizza_293433.jpg,3
images/pizza/train/pizza_3168266.jpg,3
images/pizza/train/pizza_2398925.jpg,3
images/pizza/train/pizza_3803596.jpg,3
images/pizza/train/pizza_2091857.jpg,3
images/pizza/train/pizza_1289139.jpg,3
images/pizza/train/pizza_376625.jpg,3
images/pizza/train/pizza_2456207.jpg,3
images/pizza/train/pizza_238843.jpg,3
images/pizza/train/pizza_2782998.jpg,3
images/pizza/train/pizza_474493.jpg,3
images/pizza/train/pizza_709273.jpg,3
images/pizza/train/pizza_2236914.jpg,3
images/pizza/train/pizza_886505.jpg,3
images/pizza/train/pizza_131561.jpg,3
images/pizza/train/pizza_3758160.jpg,3
images/pizza/train/pizza_626902.jpg,3
images/pizza/train/pizza_143453.jpg,3
images/pizza/train/pizza_3586083.jpg,3
images/pizza/train/pizza_403431.jpg,3
images/pizza/train/pizza_216720.jpg,3
images/pizza/train/pizza_13983.jpg,3
images/pizza/train/pizza_8917.jpg,3
images/pizza/train/pizza_2428085.jpg,3
images/pizza/train/pizza_1228171.jpg,3
images/pizza/train/pizza_877881.jpg,3
images/pizza/train/pizza_1247645.jpg,3
images/pizza/train/pizza_300869.jpg,3
images/pizza/train/pizza_2250611.jpg,3
images/pizza/train/pizza_918506.jpg,3
images/pizza/train/pizza_1705773.jpg,3
images/pizza/train/pizza_1987634.jpg,3
images/pizza/train/pizza_221048.jpg,3
images/pizza/train/pizza_163039.jpg,3
images/pizza/train/pizza_1686908.jpg,3
images/pizza/train/pizza_1179703.jpg,3
images/pizza/train/pizza_857888.jpg,3
images/pizza/train/pizza_2778214.jpg,3
images/pizza/train/pizza_618021.jpg,3
images/pizza/train/pizza_1284978.jpg,3
images/pizza/train/pizza_2412237.jpg,3
images/pizza/train/pizza_1484836.jpg,3
images/pizza/train/pizza_3337370.jpg,3
images/pizza/train/pizza_1107714.jpg,3
